host_name,src_mac,dest_port,type,network_transport,bytes_in,data_exfil,fn,ext,src_ip-1,src_ip-2,src_ip-3,src_ip-4
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,hMo7OCD*GgHhSi24X907aS4S3Whs*lU90ZhD2YM1WNAgjbytq2gA2eLTi.2EQuGdXRUJekS6ouQK6LHFE7fVoxCX6*/300bWRis/i1rQlMPdsDmZeDf.lYTAE6wAVRD6pqk/h41M9ihlZd/whaFiHMydm4KlLXXjsb6FpcA5bUrTU.pFmVxac*kS7V9bSu7RJa/F0EoTRdxDJSbXpdXLByMsVGfTzydk5RfvNPW,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,hMo7OCD*GgHhSi24X907aS4S3Whs*lU90ZhD2YM1WNAgjbytq2gA2eLTi.2EQuGdXRUJekS6ouQK6LHFE7fVoxCX6*/300bWRis/i1rQlMPdsDmZeDf.lYTAE6wAVRD6pqk/h41M9ihlZd/whaFiHMydm4KlLXXjsb6FpcA5bUrTU.pFmVxac*kS7V9bSu7RJa/F0EoTRdxDJSbXpdXLByMsVGfTzydk5RfvNPW,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,hMo7OCD*GgHhSi24X907aS4S3Whs*lU90ZhD2YM1WNAgjbytq2gA2eLTi.2EQuGdXRUJekS6ouQK6LHFE7fVoxCX6*/300bWRis/i1rQlMPdsDmZeDf.lYTAE6wAVRD6pqk/h41M9ihlZd/whaFiHMydm4KlLXXjsb6FpcA5bUrTU.pFmVxac*kS7V9bSu7RJa/F0EoTRdxDJSbXpdXLByMsVGfTzydk5RfvNPW,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,hMo7OCD*GgHhSi24X907aS4S3Whs*lU90ZhD2YM1WNAgjbytq2gA2eLTi.2EQuGdXRUJekS6ouQK6LHFE7fVoxCX6*/300bWRis/i1rQlMPdsDmZeDf.lYTAE6wAVRD6pqk/h41M9ihlZd/whaFiHMydm4KlLXXjsb6FpcA5bUrTU.pFmVxac*kS7V9bSu7RJa/F0EoTRdxDJSbXpdXLByMsVGfTzydk5RfvNPW,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,akDOyu4xrUIPtDohlKegLmpySzFa9RgktCGfVmyKMUTJYsbLwm1Uj6kxj.IjsbzeW/xtlQBQob2pZXWq0Yun7VhEAZLmdNBoCYnIHhgddMwYWFHNkge.EuppaiN6EjswgyTttCHPt*QrcNam7Lx6GHnSaOUGOsRL4qDGn8W8QumVd.cvL7QAnGLjAXP1lg*kTPohc7CBeaSW8hfXvpzCgcfmQZWu2Zjs43VSwz2,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,akDOyu4xrUIPtDohlKegLmpySzFa9RgktCGfVmyKMUTJYsbLwm1Uj6kxj.IjsbzeW/xtlQBQob2pZXWq0Yun7VhEAZLmdNBoCYnIHhgddMwYWFHNkge.EuppaiN6EjswgyTttCHPt*QrcNam7Lx6GHnSaOUGOsRL4qDGn8W8QumVd.cvL7QAnGLjAXP1lg*kTPohc7CBeaSW8hfXvpzCgcfmQZWu2Zjs43VSwz2,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,akDOyu4xrUIPtDohlKegLmpySzFa9RgktCGfVmyKMUTJYsbLwm1Uj6kxj.IjsbzeW/xtlQBQob2pZXWq0Yun7VhEAZLmdNBoCYnIHhgddMwYWFHNkge.EuppaiN6EjswgyTttCHPt*QrcNam7Lx6GHnSaOUGOsRL4qDGn8W8QumVd.cvL7QAnGLjAXP1lg*kTPohc7CBeaSW8hfXvpzCgcfmQZWu2Zjs43VSwz2,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,akDOyu4xrUIPtDohlKegLmpySzFa9RgktCGfVmyKMUTJYsbLwm1Uj6kxj.IjsbzeW/xtlQBQob2pZXWq0Yun7VhEAZLmdNBoCYnIHhgddMwYWFHNkge.EuppaiN6EjswgyTttCHPt*QrcNam7Lx6GHnSaOUGOsRL4qDGn8W8QumVd.cvL7QAnGLjAXP1lg*kTPohc7CBeaSW8hfXvpzCgcfmQZWu2Zjs43VSwz2,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,zGo9p7BrPmviZfEiGoHpZbQ74jFtjw1yon7AH373v7gtkBieCRgHgR9cw.VjsFH1u9b/vsz8eyOF3zf6Q8RjnNErXbyRcN7urjlpvHHy3XjjVBQdGS7.KOFmgHL9BIQ3FAiaRSeRa2E3L3l*WiuCi8faD5Chp*ho9JG4rHDNZYD7C.6ChDmZBP2NrI63S67PGT7OkEspugR4Bq1vWhVXbGF6k7PPpAKJ0ADj0GQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,zGo9p7BrPmviZfEiGoHpZbQ74jFtjw1yon7AH373v7gtkBieCRgHgR9cw.VjsFH1u9b/vsz8eyOF3zf6Q8RjnNErXbyRcN7urjlpvHHy3XjjVBQdGS7.KOFmgHL9BIQ3FAiaRSeRa2E3L3l*WiuCi8faD5Chp*ho9JG4rHDNZYD7C.6ChDmZBP2NrI63S67PGT7OkEspugR4Bq1vWhVXbGF6k7PPpAKJ0ADj0GQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,zGo9p7BrPmviZfEiGoHpZbQ74jFtjw1yon7AH373v7gtkBieCRgHgR9cw.VjsFH1u9b/vsz8eyOF3zf6Q8RjnNErXbyRcN7urjlpvHHy3XjjVBQdGS7.KOFmgHL9BIQ3FAiaRSeRa2E3L3l*WiuCi8faD5Chp*ho9JG4rHDNZYD7C.6ChDmZBP2NrI63S67PGT7OkEspugR4Bq1vWhVXbGF6k7PPpAKJ0ADj0GQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,zGo9p7BrPmviZfEiGoHpZbQ74jFtjw1yon7AH373v7gtkBieCRgHgR9cw.VjsFH1u9b/vsz8eyOF3zf6Q8RjnNErXbyRcN7urjlpvHHy3XjjVBQdGS7.KOFmgHL9BIQ3FAiaRSeRa2E3L3l*WiuCi8faD5Chp*ho9JG4rHDNZYD7C.6ChDmZBP2NrI63S67PGT7OkEspugR4Bq1vWhVXbGF6k7PPpAKJ0ADj0GQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,eSRYTIrazKydXn5YV1NcdgskxdAUrWYNbLWrumuDPo021ch6EupqNfZDW.CHrCleRuAHFMouCLYSwX4qY6*iP5KYm4X2kg/ZOieYOzjLHnSQZWIaH46.7hjs6Tc0HTyb2We0HJhfwuthJER73x3dluUziqZy18vq5KMR*SudOdpfl.UHhTaas6AM5p6lVOzqWFqJuY6JzqGxVT7qup1qkt1S7Er/nuFK6SNxWQD,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,eSRYTIrazKydXn5YV1NcdgskxdAUrWYNbLWrumuDPo021ch6EupqNfZDW.CHrCleRuAHFMouCLYSwX4qY6*iP5KYm4X2kg/ZOieYOzjLHnSQZWIaH46.7hjs6Tc0HTyb2We0HJhfwuthJER73x3dluUziqZy18vq5KMR*SudOdpfl.UHhTaas6AM5p6lVOzqWFqJuY6JzqGxVT7qup1qkt1S7Er/nuFK6SNxWQD,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,eSRYTIrazKydXn5YV1NcdgskxdAUrWYNbLWrumuDPo021ch6EupqNfZDW.CHrCleRuAHFMouCLYSwX4qY6*iP5KYm4X2kg/ZOieYOzjLHnSQZWIaH46.7hjs6Tc0HTyb2We0HJhfwuthJER73x3dluUziqZy18vq5KMR*SudOdpfl.UHhTaas6AM5p6lVOzqWFqJuY6JzqGxVT7qup1qkt1S7Er/nuFK6SNxWQD,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,eSRYTIrazKydXn5YV1NcdgskxdAUrWYNbLWrumuDPo021ch6EupqNfZDW.CHrCleRuAHFMouCLYSwX4qY6*iP5KYm4X2kg/ZOieYOzjLHnSQZWIaH46.7hjs6Tc0HTyb2We0HJhfwuthJER73x3dluUziqZy18vq5KMR*SudOdpfl.UHhTaas6AM5p6lVOzqWFqJuY6JzqGxVT7qup1qkt1S7Er/nuFK6SNxWQD,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,X2eHU9CTLB6Jo8Q0D*ZG362EI8Jwn9mN1NMjejgMRkF18XyDCalxrhjT6.2nx4mug/ZmN5OGJt4HX0Wijl0TBW4z5il6epkQxwaIk3ktl3z89ufZAZ9.5OJ3vewAf7w*/*e11mykIiBX4u/*F3/0Gtv3NbQM3bMZ6R0wzkQeZT1OU.XYGIMK2X24xnjQzfdevdP71yXWP82wTC5/fF1efsFBYfyPVtz0yl7jcbJ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,X2eHU9CTLB6Jo8Q0D*ZG362EI8Jwn9mN1NMjejgMRkF18XyDCalxrhjT6.2nx4mug/ZmN5OGJt4HX0Wijl0TBW4z5il6epkQxwaIk3ktl3z89ufZAZ9.5OJ3vewAf7w*/*e11mykIiBX4u/*F3/0Gtv3NbQM3bMZ6R0wzkQeZT1OU.XYGIMK2X24xnjQzfdevdP71yXWP82wTC5/fF1efsFBYfyPVtz0yl7jcbJ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,X2eHU9CTLB6Jo8Q0D*ZG362EI8Jwn9mN1NMjejgMRkF18XyDCalxrhjT6.2nx4mug/ZmN5OGJt4HX0Wijl0TBW4z5il6epkQxwaIk3ktl3z89ufZAZ9.5OJ3vewAf7w*/*e11mykIiBX4u/*F3/0Gtv3NbQM3bMZ6R0wzkQeZT1OU.XYGIMK2X24xnjQzfdevdP71yXWP82wTC5/fF1efsFBYfyPVtz0yl7jcbJ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,X2eHU9CTLB6Jo8Q0D*ZG362EI8Jwn9mN1NMjejgMRkF18XyDCalxrhjT6.2nx4mug/ZmN5OGJt4HX0Wijl0TBW4z5il6epkQxwaIk3ktl3z89ufZAZ9.5OJ3vewAf7w*/*e11mykIiBX4u/*F3/0Gtv3NbQM3bMZ6R0wzkQeZT1OU.XYGIMK2X24xnjQzfdevdP71yXWP82wTC5/fF1efsFBYfyPVtz0yl7jcbJ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,PKgxm*d0gkT42mm*3VRkn368d3pvf2TgNTQyQyOy3eKehfGTa8BzXk8mG.9NqE0pb2rPFraR4KTe4inT4Ug8PJ1IEfL/QrjRz0hhoGK/nXvhJFN1qir.tyVxWLlrraUkAIoZ2zO8m00GonvOuGm4jC0t9gsjk1ebmJI7FBV7zctJA.62vPcdsg5804T5o5IU4pUZkmrFR2kyi4WB*PIW6Ew9lKjK7tfBn9N6tlG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,PKgxm*d0gkT42mm*3VRkn368d3pvf2TgNTQyQyOy3eKehfGTa8BzXk8mG.9NqE0pb2rPFraR4KTe4inT4Ug8PJ1IEfL/QrjRz0hhoGK/nXvhJFN1qir.tyVxWLlrraUkAIoZ2zO8m00GonvOuGm4jC0t9gsjk1ebmJI7FBV7zctJA.62vPcdsg5804T5o5IU4pUZkmrFR2kyi4WB*PIW6Ew9lKjK7tfBn9N6tlG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,PKgxm*d0gkT42mm*3VRkn368d3pvf2TgNTQyQyOy3eKehfGTa8BzXk8mG.9NqE0pb2rPFraR4KTe4inT4Ug8PJ1IEfL/QrjRz0hhoGK/nXvhJFN1qir.tyVxWLlrraUkAIoZ2zO8m00GonvOuGm4jC0t9gsjk1ebmJI7FBV7zctJA.62vPcdsg5804T5o5IU4pUZkmrFR2kyi4WB*PIW6Ew9lKjK7tfBn9N6tlG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,PKgxm*d0gkT42mm*3VRkn368d3pvf2TgNTQyQyOy3eKehfGTa8BzXk8mG.9NqE0pb2rPFraR4KTe4inT4Ug8PJ1IEfL/QrjRz0hhoGK/nXvhJFN1qir.tyVxWLlrraUkAIoZ2zO8m00GonvOuGm4jC0t9gsjk1ebmJI7FBV7zctJA.62vPcdsg5804T5o5IU4pUZkmrFR2kyi4WB*PIW6Ew9lKjK7tfBn9N6tlG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,sjR4/oSxl2ue2Ctd1XABt2XotDM0GTisj968/ERprl*/9iCP*C47zZonb.G1soaUR6YuoSNhCA3Hrc7SWz9AJmHEYbZPtrhnll5lCVXZJkFejNooVGQ.XlybWAOAZ5Jn2ALoEG8*cF*583Td24Eei*MNjO60S5I9aQPVdPzLxEXuc.9qHj0hFxkPBX1XT*DOGHLKhkCXDWtn9HIgvg2jz2Nxi/dUAtfmxaZF9yo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,sjR4/oSxl2ue2Ctd1XABt2XotDM0GTisj968/ERprl*/9iCP*C47zZonb.G1soaUR6YuoSNhCA3Hrc7SWz9AJmHEYbZPtrhnll5lCVXZJkFejNooVGQ.XlybWAOAZ5Jn2ALoEG8*cF*583Td24Eei*MNjO60S5I9aQPVdPzLxEXuc.9qHj0hFxkPBX1XT*DOGHLKhkCXDWtn9HIgvg2jz2Nxi/dUAtfmxaZF9yo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,sjR4/oSxl2ue2Ctd1XABt2XotDM0GTisj968/ERprl*/9iCP*C47zZonb.G1soaUR6YuoSNhCA3Hrc7SWz9AJmHEYbZPtrhnll5lCVXZJkFejNooVGQ.XlybWAOAZ5Jn2ALoEG8*cF*583Td24Eei*MNjO60S5I9aQPVdPzLxEXuc.9qHj0hFxkPBX1XT*DOGHLKhkCXDWtn9HIgvg2jz2Nxi/dUAtfmxaZF9yo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,sjR4/oSxl2ue2Ctd1XABt2XotDM0GTisj968/ERprl*/9iCP*C47zZonb.G1soaUR6YuoSNhCA3Hrc7SWz9AJmHEYbZPtrhnll5lCVXZJkFejNooVGQ.XlybWAOAZ5Jn2ALoEG8*cF*583Td24Eei*MNjO60S5I9aQPVdPzLxEXuc.9qHj0hFxkPBX1XT*DOGHLKhkCXDWtn9HIgvg2jz2Nxi/dUAtfmxaZF9yo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,iUEA2vCr1WJjvXdDx5Jwl6iwrL8Kldx6MZGZsnbXeMqasM/OhHyj/ZVtd.EuR*NWazb/tMEr8Nmv5hOgmWizAyjHypeGh7/KvbafldwsEMpE54fH2Xo.fRvdPjezcI5qeyq8cSZ3TNvi4Z6zbZlBeUhBrCl/ekE5*3*EYzl4uIp9A.eG5/otkBbBS2ej/TX8STQw7AXFb/yUEjOAuyRx1hH8oB8oWRzGuBmPtbo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,iUEA2vCr1WJjvXdDx5Jwl6iwrL8Kldx6MZGZsnbXeMqasM/OhHyj/ZVtd.EuR*NWazb/tMEr8Nmv5hOgmWizAyjHypeGh7/KvbafldwsEMpE54fH2Xo.fRvdPjezcI5qeyq8cSZ3TNvi4Z6zbZlBeUhBrCl/ekE5*3*EYzl4uIp9A.eG5/otkBbBS2ej/TX8STQw7AXFb/yUEjOAuyRx1hH8oB8oWRzGuBmPtbo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,iUEA2vCr1WJjvXdDx5Jwl6iwrL8Kldx6MZGZsnbXeMqasM/OhHyj/ZVtd.EuR*NWazb/tMEr8Nmv5hOgmWizAyjHypeGh7/KvbafldwsEMpE54fH2Xo.fRvdPjezcI5qeyq8cSZ3TNvi4Z6zbZlBeUhBrCl/ekE5*3*EYzl4uIp9A.eG5/otkBbBS2ej/TX8STQw7AXFb/yUEjOAuyRx1hH8oB8oWRzGuBmPtbo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,iUEA2vCr1WJjvXdDx5Jwl6iwrL8Kldx6MZGZsnbXeMqasM/OhHyj/ZVtd.EuR*NWazb/tMEr8Nmv5hOgmWizAyjHypeGh7/KvbafldwsEMpE54fH2Xo.fRvdPjezcI5qeyq8cSZ3TNvi4Z6zbZlBeUhBrCl/ekE5*3*EYzl4uIp9A.eG5/otkBbBS2ej/TX8STQw7AXFb/yUEjOAuyRx1hH8oB8oWRzGuBmPtbo,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,stR35tdtL8o1Gn5PHbMdmRvFgAGd3HimQnWhnNk9uCT2B*V/jvztimBBn.R36j*qvnev2OlcSeZ5Pft*R2ko3NSnunt67c526kbMF*hROs84UEPHyDF.AKJlEbGd2sjqcgzy5b5zeNqQpU84xM/IvZespDPl/YS9gRwU4JckLYBJP.JqQ5tTAbnun7K4/0g*6xSVn1E*PKm8p*q9wpuxcpOrZExbW1i82RNT8DP,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,stR35tdtL8o1Gn5PHbMdmRvFgAGd3HimQnWhnNk9uCT2B*V/jvztimBBn.R36j*qvnev2OlcSeZ5Pft*R2ko3NSnunt67c526kbMF*hROs84UEPHyDF.AKJlEbGd2sjqcgzy5b5zeNqQpU84xM/IvZespDPl/YS9gRwU4JckLYBJP.JqQ5tTAbnun7K4/0g*6xSVn1E*PKm8p*q9wpuxcpOrZExbW1i82RNT8DP,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,stR35tdtL8o1Gn5PHbMdmRvFgAGd3HimQnWhnNk9uCT2B*V/jvztimBBn.R36j*qvnev2OlcSeZ5Pft*R2ko3NSnunt67c526kbMF*hROs84UEPHyDF.AKJlEbGd2sjqcgzy5b5zeNqQpU84xM/IvZespDPl/YS9gRwU4JckLYBJP.JqQ5tTAbnun7K4/0g*6xSVn1E*PKm8p*q9wpuxcpOrZExbW1i82RNT8DP,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,stR35tdtL8o1Gn5PHbMdmRvFgAGd3HimQnWhnNk9uCT2B*V/jvztimBBn.R36j*qvnev2OlcSeZ5Pft*R2ko3NSnunt67c526kbMF*hROs84UEPHyDF.AKJlEbGd2sjqcgzy5b5zeNqQpU84xM/IvZespDPl/YS9gRwU4JckLYBJP.JqQ5tTAbnun7K4/0g*6xSVn1E*PKm8p*q9wpuxcpOrZExbW1i82RNT8DP,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,/c3C6FjDBUFlgqxrpbz9SvctsoPL0X/Vh90bhZ9KeRff3TrE6lkTVKwdF.roH9Ni8YI9UmN67LR6rJdW7psyz9kNVyIpPxuPq6XRNZpiiioen93*Zxb.NZ94qsJLYD*77S/C/7U5QUa4ZLu7rjPEU/azhTMUu7yqtyqj2rsdn6owL.BVPn1Qfap4r99EhV2nfhRsvqrbL0Kk6vii17Dshrz8DPMqqx*6*0DotwQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,/c3C6FjDBUFlgqxrpbz9SvctsoPL0X/Vh90bhZ9KeRff3TrE6lkTVKwdF.roH9Ni8YI9UmN67LR6rJdW7psyz9kNVyIpPxuPq6XRNZpiiioen93*Zxb.NZ94qsJLYD*77S/C/7U5QUa4ZLu7rjPEU/azhTMUu7yqtyqj2rsdn6owL.BVPn1Qfap4r99EhV2nfhRsvqrbL0Kk6vii17Dshrz8DPMqqx*6*0DotwQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,/c3C6FjDBUFlgqxrpbz9SvctsoPL0X/Vh90bhZ9KeRff3TrE6lkTVKwdF.roH9Ni8YI9UmN67LR6rJdW7psyz9kNVyIpPxuPq6XRNZpiiioen93*Zxb.NZ94qsJLYD*77S/C/7U5QUa4ZLu7rjPEU/azhTMUu7yqtyqj2rsdn6owL.BVPn1Qfap4r99EhV2nfhRsvqrbL0Kk6vii17Dshrz8DPMqqx*6*0DotwQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,/c3C6FjDBUFlgqxrpbz9SvctsoPL0X/Vh90bhZ9KeRff3TrE6lkTVKwdF.roH9Ni8YI9UmN67LR6rJdW7psyz9kNVyIpPxuPq6XRNZpiiioen93*Zxb.NZ94qsJLYD*77S/C/7U5QUa4ZLu7rjPEU/azhTMUu7yqtyqj2rsdn6owL.BVPn1Qfap4r99EhV2nfhRsvqrbL0Kk6vii17Dshrz8DPMqqx*6*0DotwQ,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,JiTHo9bKsWUvea4bG5TyOhufx8RPI6WeUK8V9Jvo21kUC3/tuH5sERD6n.eIHGgR9Lx195/TedTpajSC1f5ISSks6UQEiMYHECKfbDUS3mKvalID9ot.39ZRrSNrlsefMrtjxAxJBk1wzZ9KMpwW4AHpfhwM66IUwKnbgZC39cF*2.wds/zUom3zcADR5GdRUPVS42Vt36wDFXKNdeeg4JoWgTKsSt/hza/8lAG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,JiTHo9bKsWUvea4bG5TyOhufx8RPI6WeUK8V9Jvo21kUC3/tuH5sERD6n.eIHGgR9Lx195/TedTpajSC1f5ISSks6UQEiMYHECKfbDUS3mKvalID9ot.39ZRrSNrlsefMrtjxAxJBk1wzZ9KMpwW4AHpfhwM66IUwKnbgZC39cF*2.wds/zUom3zcADR5GdRUPVS42Vt36wDFXKNdeeg4JoWgTKsSt/hza/8lAG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,JiTHo9bKsWUvea4bG5TyOhufx8RPI6WeUK8V9Jvo21kUC3/tuH5sERD6n.eIHGgR9Lx195/TedTpajSC1f5ISSks6UQEiMYHECKfbDUS3mKvalID9ot.39ZRrSNrlsefMrtjxAxJBk1wzZ9KMpwW4AHpfhwM66IUwKnbgZC39cF*2.wds/zUom3zcADR5GdRUPVS42Vt36wDFXKNdeeg4JoWgTKsSt/hza/8lAG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,JiTHo9bKsWUvea4bG5TyOhufx8RPI6WeUK8V9Jvo21kUC3/tuH5sERD6n.eIHGgR9Lx195/TedTpajSC1f5ISSks6UQEiMYHECKfbDUS3mKvalID9ot.39ZRrSNrlsefMrtjxAxJBk1wzZ9KMpwW4AHpfhwM66IUwKnbgZC39cF*2.wds/zUom3zcADR5GdRUPVS42Vt36wDFXKNdeeg4JoWgTKsSt/hza/8lAG,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,aEvWrQ5vBNkahzpuSqOjDgNItd88nylRCPiMoCytQ/fUyZ9LZuujyUTJD.G8OQfFumeYvwfrGnejozBmFoSxXhb0uVrUg9rBs55kR3IeZ7O8dgCVz59.sBXflUn0njgdzUYapGwe64Sm6QG0vTw3s0cWzX*yvyMAiFaq7w4uz7wun.JQe*iyOWkcn3O6nwY0TM9Nk5G8eFyN5MU3al5N1ynp30pNhlXE8DApkv0,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,aEvWrQ5vBNkahzpuSqOjDgNItd88nylRCPiMoCytQ/fUyZ9LZuujyUTJD.G8OQfFumeYvwfrGnejozBmFoSxXhb0uVrUg9rBs55kR3IeZ7O8dgCVz59.sBXflUn0njgdzUYapGwe64Sm6QG0vTw3s0cWzX*yvyMAiFaq7w4uz7wun.JQe*iyOWkcn3O6nwY0TM9Nk5G8eFyN5MU3al5N1ynp30pNhlXE8DApkv0,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,aEvWrQ5vBNkahzpuSqOjDgNItd88nylRCPiMoCytQ/fUyZ9LZuujyUTJD.G8OQfFumeYvwfrGnejozBmFoSxXhb0uVrUg9rBs55kR3IeZ7O8dgCVz59.sBXflUn0njgdzUYapGwe64Sm6QG0vTw3s0cWzX*yvyMAiFaq7w4uz7wun.JQe*iyOWkcn3O6nwY0TM9Nk5G8eFyN5MU3al5N1ynp30pNhlXE8DApkv0,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,aEvWrQ5vBNkahzpuSqOjDgNItd88nylRCPiMoCytQ/fUyZ9LZuujyUTJD.G8OQfFumeYvwfrGnejozBmFoSxXhb0uVrUg9rBs55kR3IeZ7O8dgCVz59.sBXflUn0njgdzUYapGwe64Sm6QG0vTw3s0cWzX*yvyMAiFaq7w4uz7wun.JQe*iyOWkcn3O6nwY0TM9Nk5G8eFyN5MU3al5N1ynp30pNhlXE8DApkv0,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,7a8XeRPrg*Re57CW1VtoewXWA7ehscpoMRNY7ut8f8nOuqjdOjK7O/EkH.t9QMO6cHj26Zv2wcl6wpY9E/Tunzc*ZWvmuJ*zNGPWm*xtlNUUwGEc9X4.d0tnrb9C1x69*u664Yryv*tz830Vbrz4nNo4XLaCS34q2RQYBN3wPLkVX.tnBuA1jCYCV*6yVJZqa55XXvMQGVos6ovmnw135jxsKgVgjchwZJxiosM,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,7a8XeRPrg*Re57CW1VtoewXWA7ehscpoMRNY7ut8f8nOuqjdOjK7O/EkH.t9QMO6cHj26Zv2wcl6wpY9E/Tunzc*ZWvmuJ*zNGPWm*xtlNUUwGEc9X4.d0tnrb9C1x69*u664Yryv*tz830Vbrz4nNo4XLaCS34q2RQYBN3wPLkVX.tnBuA1jCYCV*6yVJZqa55XXvMQGVos6ovmnw135jxsKgVgjchwZJxiosM,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,7a8XeRPrg*Re57CW1VtoewXWA7ehscpoMRNY7ut8f8nOuqjdOjK7O/EkH.t9QMO6cHj26Zv2wcl6wpY9E/Tunzc*ZWvmuJ*zNGPWm*xtlNUUwGEc9X4.d0tnrb9C1x69*u664Yryv*tz830Vbrz4nNo4XLaCS34q2RQYBN3wPLkVX.tnBuA1jCYCV*6yVJZqa55XXvMQGVos6ovmnw135jxsKgVgjchwZJxiosM,sql,172,17,0,2
webserver,02:42:0a:00:00:13,53,DNS,UDP,0.0,1,7a8XeRPrg*Re57CW1VtoewXWA7ehscpoMRNY7ut8f8nOuqjdOjK7O/EkH.t9QMO6cHj26Zv2wcl6wpY9E/Tunzc*ZWvmuJ*zNGPWm*xtlNUUwGEc9X4.d0tnrb9C1x69*u664Yryv*tz830Vbrz4nNo4XLaCS34q2RQYBN3wPLkVX.tnBuA1jCYCV*6yVJZqa55XXvMQGVos6ovmnw135jxsKgVgjchwZJxiosM,sql,172,17,0,2
