"@timestamp","host.name","source.ip","destination.ip","related.ip","network.type","bytes_in","bytes_out",type,"dns.question.registered_domain","dns.question.top_level_domain",query,"source.port","destination.port",status
"Oct 25, 2022 @ 01:26:13.828",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, lruauTym2ish82dTNACZfJPIaNQI*Age8XCBy8*I2VJOMeWwqaI3hhrXK-.qVboTdUPGIEH3ph5UqtcEx1QdyTLS9vL5BXLqbuAXXgRCqpXaLRA14QYa-.SJK*lgjik7LlXWdSjQ2Hx38HKSIo8uLGrp6yURfSMlwuQXYyjdE29213W-.e/le5p1nU9ZTzX7p1PSM20UYxNfkKpUKaC2ahJkt3g1uXRZAEHVUF99Kk-.data.tar.gz",60654,53,OK
"Oct 25, 2022 @ 01:26:13.807",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, X6QdxZPDJr9KUUIpEabo5GC8yDIW8UFea1Hk51u3ZX8peXDJvazHxuBvY-.T3S3dHSDZUOT9UUj7*jmSvZc1naUk6fDjKNdGMSPwStixuA5UMZxB*iqM-.f9fkvKOscb*zHvvbDBMZlQuqFepaYKQVFz07BGGx*CMMmfaSDA6LRX0Sh-.w0out7CYYFU1Occh1MBZdSTVPANZdk1i*yRFXQCk/P6ByJ2R*nX4TUA0y-.data.tar.gz",42964,53,OK
"Oct 25, 2022 @ 01:26:13.789",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, yLcibK1/RuH2r1WylOW/LNCSwTjR9CmHI8vREOIjrRSO0ClAKFiudUKQ5-.3mWJGUpIEt7RqLMndeSLg7c5N6cfAMIzxgtEszwtlWjlPGk0NFl0RzFTa-.yypBOP/svHz*qF4RIgmak8L4SC7jtUKhybumvC8NCuIsywDkajWanyTWJ-.OpR1LtB4w0GI48k2k*XXd2QzoyiVZDBv8PtfC7UB/UN6LIKGrlFIw1NKt-.data.tar.gz",51642,53,OK
"Oct 25, 2022 @ 01:26:13.770",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, cRxpbEbp9hinZA812x33AaoLU9CNgG5ZfpSsCvLzRduSNp5KNFVEDARxp-.ZeiAyTZRVMW74VCYSSaKLTfXjiBdVJbaTp3ei/BnmkPh25Prz35JZjvRi-.lsUj7OSvasUXKswVwvAhTp0f9ypB431ApHwSWpJa*BTrvsAnptXkvSBjr-.tzZcCzSUZXhFr6Hs6pe4cvklhWs3cptJWvKOVxKjMbcQz4jW9tbZV2XzJ-.data.tar.gz",56432,53,OK
"Oct 25, 2022 @ 01:26:13.751",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, mMpiX3VFMVVozSZZplYtwHqWLHGAq9KGkFmYcLivhDk9UpKAxk/UuGZBs-.hbfp5JIlp/6t8S7eClriVhAEjuGkt5rUlxJQHURUHIUhX4yQIWbVvINFR-.ZpS*E6P5MrQrcRIzWG2zdnbS67Wf5NDXrJickn1GsUMjqxuHlcXHpLl8K-.V7vvEXRRKZJEORJJpImUV4iYz3ZfmFsTk1pC7keYECvczm1xmy*eALMqx-.data.tar.gz",42711,53,OK
"Oct 25, 2022 @ 01:26:13.733",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, myOv5SX4JhSpNCBjvXLCukpe0AiRV/mCO8x/sRWZWM0SsaLcwgNYwi07e-.H8nbYqKHIJHqhU06wowM837U0osoognu3l4AA*aNtK*wudUvgniC*g5oo-.7S1jBGEW2ROki4lSQQxTAloa5iKoe0FpiRAMjThZPllcOPOk/GF6*PsFz-.58P2C9P7KiSeDrmpqPP*Z3u9TnE3lB6nKWMCLv1yBl9HctrSy2FdF/ccT-.data.tar.gz",49040,53,OK
"Oct 25, 2022 @ 01:26:13.714",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, A8j6rR4E0qlUOMJDdyFW5Bee6hU3zTDaZqulFdXEez3osJYuz5EC0uKKE-.vqseaJJXHbzc5ZdpMS63sRVdnXKA7BKp6XpPpbikDvuWTuYvS8GF0wyQM-.ziUL2epRFJdz3gdEQVS425KvTcNK6sda0RVXVhiK8oRtIQQ3EHZBa6kIL-.p61phZOGmIBhh0kUPaKYVHqGJZpV0enpdPAHppm6DbIgJQR4iulKcN7MV-.data.tar.gz",50475,53,OK
"Oct 25, 2022 @ 01:26:13.695",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, YZoeyHqtOcLi0HG0ktlZtiiXCsZ9a8yLekRyhWuiMJgGi8ngRbacul7e7-.62A4H8ZwBWPcXGelvQvv9enAFCrAIrUg9wCshBynyuwEO79SQe*vzn813-.KEUzIKLR4qbAyP4A4CyEFNDj2XXKNCu5ZaqvhP2gKB/vgoKcao8IBRJRg-.kGqd0jlYrzZZvYRbnlkx*bEp2d3X5LA2eBDLk7Hc8kaMI9qPhionpdYI3-.data.tar.gz",40650,53,OK
"Oct 25, 2022 @ 01:26:13.674",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, IQKLqfpSlAIqFvYhyn2ZUq3sZI*gGixdPnT9rfDtLyW1Jcq6fMquTq4RB-.RUZhnge2JhHQphjLSk/iYQw4iP/qlNqTk6d/PKH*vNkXwcbisipdNCm5N-.aa3OfSi/OzJHxVIWkdZBRPYpd4BWRDcXYQ/tDBjrkiCnOgxDM/oDgsu2R-.1qTysKKaSO0pVfqIkLng0H35JjInzRjliKovEWC7k77laywS*KHiiLYjY-.data.tar.gz",43022,53,OK
"Oct 25, 2022 @ 01:26:13.653",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, PDi9driCpAUTWa/k1n9LhPtLSW1Jk5Jz6eCQLqZAWqU4DVIcUqFIcapMc-.Q4PFhWn6NcdyQSonIvAO15suZvqeOvOKz0euiqWds7Wkt0gZzBigaavV3-.LfAafFqU6K7SlyZlF*z0CGMbr7IsvXr5F6mGTkCJII/lildFaTZ5kW4tb-.i*bdG*YgKOtKWNIUymiuOXqoTrM9eC83mpxkkx94pnVRAAtMLYpJT9JV1-.data.tar.gz",60093,53,OK
"Oct 25, 2022 @ 01:26:13.634",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, ZSmQzmlKl2jBlmmhki42R7aq7iKGobRYbQF/VvJL58qMhQI4L2O/lPxSc-.v8SlVtRhaRUuRIqmyeGJqb728SvFU0BXmaRpkUpka584FWnvNmCzeAPHt-.NV58o4GDHaPUWamVHJRAYHCFOpxG61Uva0xVPqi8NuxMqabDyiPrTFI*n-.zDrJJWe8PZsoUz0XonZuvkmVs8NTAIsvOoFsfRITa3CN350KgaHMU0bbE-.data.tar.gz",47200,53,OK
"Oct 25, 2022 @ 01:26:13.615",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 8jTSE*Vf24uoAPekxd35WspUeR5N48CJqc0FjICRCGSp5tR2E4*Jqo18g-.PlT5gL*RUvFNQo3glBryZlwuC1JRydyiWJkDCbaZW5qY2aySaFouyapd/-.IYhe1nsIBwCRoFKuWUquulTDhLLSQcbp*rTXoMjyYqoglDeFlKOS800u3-.FykV1HEJgo1VB2VuKItteuQtQLA9pCdmSt1LDPVsebqdLOcZoRjsCyrJk-.data.tar.gz",46814,53,OK
"Oct 25, 2022 @ 01:26:13.593",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, XYmymVIGQikCglytcIcktJRKTk4Wyy12AjAjQaZX2t0UXBCdNpekzSTad-.ccAcO5gqEStmiyOdRLROZDJs*t0Cch20rSowiakLBlxSLTBrxjrcrpCKQ-.3OsinNTmmEUUlmFDQ1N8VWDG7PA8JNxeaWeAZKKYe6BETpRcaCjF7L4tl-.6jUnNFk*01huzkmwuNpYAEjOuaoHKqVv/MEDGl*xuMZ402l1rxjgYHBom-.data.tar.gz",53567,53,OK
"Oct 25, 2022 @ 01:26:13.574",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, F5RlqqpKe*Dc0BSBMD0eCqR0EV2nNAvJGsXJORWEi/YoHc9RpYSKGiCNg-.NTqAotQ6GZoFahyW5jngWvTCAULhf*aG7JQYjTPDmGsEkx52KrDJU*Trs-.K9GkVdBESDrhpFIgwG4YC4zEYgi6*J0QiEeljTmoEwqY/vMS1kzHnuhuS-.TLGJxwv8XEbC0zWY3B/YNm3IJcyMWLA6Amp*8RjucEvdbRI5/f33QGFOo-.data.tar.gz",41783,53,OK
"Oct 25, 2022 @ 01:26:13.554",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, J1WIIqTJkglkyCYQ9w5LdlLZhFYdDNOWJCrFDkTRiMEa3ahpaaGQ/dao6-.B*vhNwnp7CdcBsOo2li2Cjd7iiMJ4xo5dvKNUILg0yOti7sF8D3Mul*W3-.h4PCeJCuYR7lJACyyPMg9WvDSnRh*U5Z3BhYfMqEYpZqQZFDlv5mZgdxU-.Bm*QLl5yu7MiXY2G4n4TCSgLiOR1CQxpt8UiJdopFprjQEN*XNyU5bcoB-.data.tar.gz",52116,53,OK
"Oct 25, 2022 @ 01:26:13.535",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, M1bJigW826LPy1Mk65ciJy2*abXsekkUWTKQSTWL*lxxaZhSVpOBfkoRY-.lTXS8SCwSFxmqCmK3Moxxxwl68kk7*19fuHLDG4rmk0IUCLIFjhWivot1-.sl20s0i3CL1M1zlOpyS0yUXWLoFPNTKovr/mK2fGFVVMPTGnexC37EvRW-.lxGvk5YluX6377JJ73mgCOZQrXXTmQB3FbeZ*1aA4b6OUw7xoU24Ho7u4-.data.tar.gz",53534,53,OK
"Oct 25, 2022 @ 01:26:13.518",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, TN6mgZ5Tnk2ReWG4O1koRiXV7wJSQDOCdLcaJRGKelQ*zUImk3P/ZJLoy-.5fky6HT1lg57cgSYEB5myU5o9upWFmoO/RFi1E2W2uAQE*KfIUBA/Quyu-.axsO46WQfyaEzy9AUZTKHDXyjj8aUnume4v9ZILZSHJQQrdcwiEaVEaqp-.pgsyzSiFmUebV2YMY6BHDWGiVyt40RhExcFcoUOVb86L*KUoo8KmILjNY-.data.tar.gz",52178,53,OK
"Oct 25, 2022 @ 01:26:13.497",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 6AOkg1bYGWj46zI5YkQeqFqQ0XrKeQIPKdz0FHjIqDKa4SwrNO1FQH9X0-.fOgEvIYAE3FxFCtAkdIuLY1GYjoR567apBRWUhv3HmXlwydPEFDYAjZLb-.WC2yyqKD5xMAtWQue76v/oK/GYJcsQL/oaGPltBFJ12lJtbAnlNu5EFTB-.aRU9g8EK0MYEOMFZVEu/oyeTiEpSm6coiNRd2TC4w6qVhjfjMARpko0K2-.data.tar.gz",37786,53,OK
"Oct 25, 2022 @ 01:26:13.478",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, igGpnFREdja5NSsYGwYF1yUYbhLpYvQELBlJvigo2PUiuIkB4nzD0cgko-.CXsJgAIMJskVlWMb4izQpNeVvu6So5kofUdiupKhraJPmoR1QfL3Cw7ug-.6hpojYgX7H9a2L6Re*mIPiWK3ZwcgQjlszgu0OEgAtUlG5VEAUZDxDNLV-.Qb4lugkp4kaSrTgK98BINCgFL5r/pkMlUiGmNe*m2jCikR8GoAzSA62KW-.data.tar.gz",35831,53,OK
"Oct 25, 2022 @ 01:26:13.458",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, MHAUHip6UyUfGIzHwv7VTJXMRCkipPEhuAUQCgNbBkIcKCiPm4Bwyhgsb-.wLSdHTMjXWlEYjGuRAIxgQLvAAoK8toHeO7rtA0DgbIWqq0rha/wxrC4k-.vzBGtVrK8jrygyAeuOAKGtlwellKanI4mZC0b*VUvQAFmIXN2l3avmBdd-.0st3URtJxOSE2toS2DnhdZhMMCBfHKdOyvLoUFDdQa2ZA0Aa2IxmuLnfe-.data.tar.gz",36449,53,OK
"Oct 25, 2022 @ 01:26:13.440",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, LSy5ihb5xUajKCUPrxQ8rTiUmaPu1EUBinhKWq3ON22OhrnchnfnAM1Td-.yLSDOxYXiEeFHDEoIBCEsEs920JMDphVjKUHBRvsNy5e2mvgxYpER6wkC-.k2AhwjxTEMMugLDja5F6BLsV2LVlUVOEoFlpIUC3ioKNdl*i3NHLkVZLF-.uisTJOUOy21EYFkYrFoCpp0lTV7ghbUmkoCoym2dytYjtm7REYncWGpK2-.data.tar.gz",50944,53,OK
"Oct 25, 2022 @ 01:26:13.420",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, 2hvkqwSEOhg1bQFkU1hMAkJbwJKAdIqoSUAqB1ILIDQEzWp3qtSSUQXCJ-.ZcMCPSwUXmJSFI4oQjWikKY1MuYlBYO9U0JBdU1AQ9P1RYsHPSGhrjaRC-.ZQij5FI*mCV4LWslohXVOYG*ogEAOaFPQzSitX4FayoChm0qiFVRpEAaN-.x0pJkt0NeqCJwJRKKIU0/97EyhkNjUS*5eOWAkU6hCq3ic7mihjVRUmkV-.data.tar.gz",54578,53,OK
"Oct 25, 2022 @ 01:26:13.401",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, CBXIp2JwScYUqFIU55KGhYUzXVgaId4Bi2mpcgDCMZDfsvHYZCRbYjvg2-.YBJrKnCmDXFke0t6EfVVRTeIpe6JbkBDAcDL0IZUKCBGpCBNBJTAi*j7o-.AxlrRQKksKOxFtAM0tt0SCIgNyyduRGLUCRESpaxWtl84mgzJcMl/K/WG-.YpADCABMQvV1qqQSEMSlAZ82gCiAFOXfdkDlOUxVh4GC8QpkEYhG*BT2M-.data.tar.gz",40470,53,OK
"Oct 25, 2022 @ 01:26:13.382",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, AjmLgNA41wUTeN6YAE8LBm6RlDC1JiDQSCpY5breBKShMQVk1rQqOHtTs-.O6zdiQ/ykSiL1YXiRJYRdI/OGoYUGHrGMgmMAZJkaEn56CRkJGuRb1LSj-.MXkplvBGJWQSpt4EkUd9CQZTRyd434vaeceKBUKklOuzxdfYGFD1axqhq-.LtI2CnqUm*M06mQRO7jAKKhb9Q3uuillu5I8q4Z1lcLkIyAEMAO1YjfIc-.data.tar.gz",45386,53,OK
"Oct 25, 2022 @ 01:26:13.361",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, SnIgF1T2VrNUQdGjLRI9KPzUb0A*NWiSZarldN1EMjWmTZXWgT50Rbaji-.kFlsodMMM0uY9sSEKnCH9SlIlkBi4DBbbpl7hMZi8gDJURuKYKmVVxU24-.Jlp6NpWyhXmIIG1p4kVmGQoOe0XD3hFxiUJDNARKDVphfaGJ0BW5aYNtq-.QILScRiBU92iUS0CODASyWQNXwnAagTQ*l0Yg7A7Mi8L6rwUC9gQzxFAW-.data.tar.gz",59827,53,OK
"Oct 25, 2022 @ 01:26:13.340",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, ZSCVgJxcUiHZWOu6XW4JhuTkFGiS9DTM0rJJTGfAHECRKDKtEffmhGSoC-.KPr5em7wvQN6ks3StMHaV7MzFCQKeR23HI7BvVllQWFLQhXEMcgF4wKjC-.XAwKKqql5iosrCQu8wOasyM4lEUARZsmqtArm8wG0EsptYZCmgBvrHVVN-.wmE2sDXSkOSiTmoSgAQDrmjwiU2YkMBIAJ1Yuj1BmwPJaWlXYZTUsblY0-.data.tar.gz",34836,53,OK
"Oct 25, 2022 @ 01:26:13.321",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, OFjShA5YHdvEBWkC0jntG41ALi2/U3CDzYHsEhCst9PYHVCzaa9rrgRjy-.TAgHJCeCxjgF8vNWS8nShv4XzNzQVIm/IziNZQIushCFnKRlTOgkXbimv-.BXlECmJksgGLkNf/UyxdsyDBQbjXRKcsKCYTTiHPneXrR6fxcqLK2dXTs-.gUXKYsuSoAEErJDiVJiDTQLIztBLJ2S4K7kyEwhd1XZc0EKoJRxWBQNgo-.data.tar.gz",57583,53,OK
"Oct 25, 2022 @ 01:26:13.303",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, WwY0KAAZMHR33TAyIGhWhVHZrgijrxsm/M1hVOjMXLdNsTN13cK/GYwN7-.eg29i4gAAegqPieI8AABAC2NA6mZOXwx7LXdU3AqKas6yYMTihSFSx1xB-.ITlgF6zpqrXb0UFubtKOuGuGq2DnX1dVOcPfQATWqKOHtAra2JMzPWNVj-.YfFourJltrNsipk113dWwOwHTtg2IEmBwrQGzltMERI3DAOxGoLyM/SuU-.data.tar.gz",47908,53,OK
"Oct 25, 2022 @ 01:26:13.282",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, SRJ4o41*34/jL0IQtP62vdz621Cumrat/bL*X*O1aP1HweRoe6Pb7oeT4-.WjmT/r*qqZomqpoxtJ94AJbhlG//qZmmaaarb*pqiAnoH1cf*UR552//s-.XXv9ViDa9/*1F31rV1zVo39HVNHf/tf/*PtMh01l113VR4kYFFqmrBfxv-.fxymU5cA3d920BDDX4f8yGAdqQeu20gCjKsq6aurrji0AWfq6ZcLfAgj*-.data.tar.gz",39346,53,OK
"Oct 25, 2022 @ 01:26:13.260",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,288B,304B,dns,"tar.gz",gz,"class IN, type A, H4sIAFjKVmMAA*x92XIbybWgX41fuC/ZdtgW3QJR*0KGxqZIimKLmwhSW-.98ORgEokNUEUFBVgYsuJ8IP8wHzMJ6JuBE3YiLmz/wlc87JWjKrCgWQEm-.XZboREAImT28mz58msZDzt*DfDYJREXuJ3fvUYLwVetmnSO7zK7/RZNXT-.NNA3d0PVfKapm6uqvmPkooym9ZnHiRYz9KgrDpAlu0e//oK9EXv9*5A/8-.data.tar.gz",39464,53,OK
"Oct 25, 2022 @ 01:26:12.839",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:10.839",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:08.838",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:06.837",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:04.835",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:02.832",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:26:00.830",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,516B,516B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:58.828",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,532B,532B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:56.826",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:54.825",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:52.824",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:50.823",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,524B,524B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:48.821",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:46.820",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:44.818",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:42.817",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,529B,529B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:40.816",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:38.814",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:36.813",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:34.812",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,534B,534B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:32.810",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,529B,529B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:30.808",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:28.806",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:26.804",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:24.802",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:22.801",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:20.800",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:18.799",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,532B,532B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:16.797",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:14.796",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,516B,516B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:12.795",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,520B,520B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:10.791",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,527B,527B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:08.789",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:06.788",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:04.787",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:02.786",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:25:00.785",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,525B,525B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:58.785",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,522B,522B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:56.784",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:54.783",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,519B,519B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:52.782",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,521B,521B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:50.781",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,518B,518B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:48.779",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,528B,528B,icmp,"-","-","-","-","-",OK
"Oct 25, 2022 @ 01:24:46.778",confluence,"10.0.0.3","10.0.0.5","10.0.0.3, 10.0.0.5",ipv4,513B,513B,icmp,"-","-","-","-","-",OK
