@timestamp,action,event.original,filename,source.ip,log_type,message,status,stream,user,bytes_in,bytes_out,destination.ip,destination.port,destination.mac,host_name,network.type,network.transport
"Oct 23, 2022 @ 12:37:43.134",DOWNLOAD,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 382.80Kbyte/sec","""/Contract1 - Copy - Copy (2).txt""",192.168.0.3,FTP_LOG,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 382.80Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:37:43.134",DOWNLOAD,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1.txt"", 225 bytes, 309.91Kbyte/sec","""/Contract1.txt""",192.168.0.3,FTP_LOG,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1.txt"", 225 bytes, 309.91Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:37:43.134",DOWNLOAD,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy (2).txt"", 225 bytes, 328.44Kbyte/sec","""/Contract1 - Copy (2).txt""",192.168.0.3,FTP_LOG,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy (2).txt"", 225 bytes, 328.44Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:37:43.134",DOWNLOAD,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy.txt"", 225 bytes, 309.04Kbyte/sec","""/Contract1 - Copy.txt""",192.168.0.3,FTP_LOG,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/Contract1 - Copy.txt"", 225 bytes, 309.04Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:37:43.134",DOWNLOAD,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/index.jpg"", 5173 bytes, 5669.76Kbyte/sec","""/index.jpg""",192.168.0.3,FTP_LOG,"Sun Oct 23 19:37:43 2022 [pid 57] [admin] OK DOWNLOAD: Client ""192.168.0.3"", ""/index.jpg"", 5173 bytes, 5669.76Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:57.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy.txt"", 225 bytes, 66.26Kbyte/sec","""/Contract1 - Copy.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy.txt"", 225 bytes, 66.26Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:57.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy.txt"", 225 bytes, 66.26Kbyte/sec","""/Contract1 - Copy.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy.txt"", 225 bytes, 66.26Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:57.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 62.10Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 62.10Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:57.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 62.10Kbyte/sec","""/Contract1.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1.txt"", 225 bytes, 62.10Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 62.65Kbyte/sec","""/Contract1 - Copy - Copy (2).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 62.65Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy.txt"", 225 bytes, 66.24Kbyte/sec","""/Contract1 - Copy - Copy.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy.txt"", 225 bytes, 66.24Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (3).txt"", 225 bytes, 65.75Kbyte/sec","""/Contract1 - Copy (3).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (3).txt"", 225 bytes, 65.75Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 62.65Kbyte/sec","""/Contract1 - Copy - Copy (2).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy (2).txt"", 225 bytes, 62.65Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy.txt"", 225 bytes, 66.24Kbyte/sec","""/Contract1 - Copy - Copy.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:56 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy - Copy.txt"", 225 bytes, 66.24Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:56.592",UPLOAD,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (3).txt"", 225 bytes, 65.75Kbyte/sec","""/Contract1 - Copy (3).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (3).txt"", 225 bytes, 65.75Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:55.587",UPLOAD,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (2).txt"", 225 bytes, 41.05Kbyte/sec","""/Contract1 - Copy (2).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (2).txt"", 225 bytes, 41.05Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:55.587",UPLOAD,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (2).txt"", 225 bytes, 41.05Kbyte/sec","""/Contract1 - Copy (2).txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:55 2022 [pid 54] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/Contract1 - Copy (2).txt"", 225 bytes, 41.05Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:38.575",LOGIN,"Sun Oct 23 19:29:37 2022 [pid 52] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:37 2022 [pid 52] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:38.575",LOGIN,"Sun Oct 23 19:29:37 2022 [pid 52] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:37 2022 [pid 52] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:35.572",CONNECT,"Sun Oct 23 19:29:35 2022 [pid 53] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:35 2022 [pid 53] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:29:35.572",CONNECT,"Sun Oct 23 19:29:35 2022 [pid 53] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 19:29:35 2022 [pid 53] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:25:14.118",CONNECT,"Sun Oct 23 19:25:13 2022 [pid 50] CONNECT: Client ""192.168.0.3""",-,192.168.0.3,FTP_LOG,"Sun Oct 23 19:25:13 2022 [pid 50] CONNECT: Client ""192.168.0.3""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 12:25:14.116",CONNECT,"Sun Oct 23 19:25:13 2022 [pid 50] CONNECT: Client ""192.168.0.3""",-,192.168.0.3,FTP_LOG,"Sun Oct 23 19:25:13 2022 [pid 50] CONNECT: Client ""192.168.0.3""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:45:43.556",LOGIN,"Sun Oct 23 18:45:43 2022 [pid 46] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:45:43 2022 [pid 46] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:45:43.556",LOGIN,"Sun Oct 23 18:45:43 2022 [pid 46] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:45:43 2022 [pid 46] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:45:41.556",CONNECT,"Sun Oct 23 18:45:41 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:45:41 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:45:41.554",CONNECT,"Sun Oct 23 18:45:41 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:45:41 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:12:20.993",LOGIN,"Sun Oct 23 18:12:20 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:12:20 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:12:20.993",LOGIN,"Sun Oct 23 18:12:20 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:12:20 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:12:13.986",CONNECT,"Sun Oct 23 18:12:13 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:12:13 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 11:12:13.984",CONNECT,"Sun Oct 23 18:12:13 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 18:12:13 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:49.977",UPLOAD,"Sun Oct 23 16:16:49 2022 [pid 42] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/python.txt"", 7730 bytes, 2846.47Kbyte/sec","""/python.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:49 2022 [pid 42] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/python.txt"", 7730 bytes, 2846.47Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:49.977",UPLOAD,"Sun Oct 23 16:16:49 2022 [pid 42] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/python.txt"", 7730 bytes, 2846.47Kbyte/sec","""/python.txt""",192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:49 2022 [pid 42] [admin] OK UPLOAD: Client ""192.168.0.2"", ""/python.txt"", 7730 bytes, 2846.47Kbyte/sec",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:36.951",LOGIN,"Sun Oct 23 16:16:36 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:36 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:36.951",LOGIN,"Sun Oct 23 16:16:36 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:36 2022 [pid 40] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:31.943",CONNECT,"Sun Oct 23 16:16:31 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:31 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:16:31.943",CONNECT,"Sun Oct 23 16:16:31 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:16:31 2022 [pid 41] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:14:40.769",LOGIN,"Sun Oct 23 16:14:39 2022 [pid 37] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:14:39 2022 [pid 37] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:14:40.769",LOGIN,"Sun Oct 23 16:14:39 2022 [pid 37] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:14:39 2022 [pid 37] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:14:37.768",CONNECT,"Sun Oct 23 16:14:36 2022 [pid 38] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:14:36 2022 [pid 38] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:14:37.768",CONNECT,"Sun Oct 23 16:14:36 2022 [pid 38] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:14:36 2022 [pid 38] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:09:33.175",LOGIN,"Sun Oct 23 16:09:32 2022 [pid 34] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:09:32 2022 [pid 34] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:09:33.175",LOGIN,"Sun Oct 23 16:09:32 2022 [pid 34] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:09:32 2022 [pid 34] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:09:28.166",CONNECT,"Sun Oct 23 16:09:27 2022 [pid 35] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:09:27 2022 [pid 35] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 09:09:28.165",CONNECT,"Sun Oct 23 16:09:27 2022 [pid 35] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 16:09:27 2022 [pid 35] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:48:31.539",LOGIN,"Sun Oct 23 15:48:31 2022 [pid 31] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 15:48:31 2022 [pid 31] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:48:31.539",LOGIN,"Sun Oct 23 15:48:31 2022 [pid 31] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 15:48:31 2022 [pid 31] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:48:17.506",CONNECT,"Sun Oct 23 15:48:16 2022 [pid 32] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 15:48:16 2022 [pid 32] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:48:17.506",CONNECT,"Sun Oct 23 15:48:16 2022 [pid 32] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sun Oct 23 15:48:16 2022 [pid 32] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:01:07.353",CONNECT,"Sun Oct 23 15:01:06 2022 [pid 29] CONNECT: Client ""192.168.0.3""",-,192.168.0.3,FTP_LOG,"Sun Oct 23 15:01:06 2022 [pid 29] CONNECT: Client ""192.168.0.3""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 08:01:07.352",CONNECT,"Sun Oct 23 15:01:06 2022 [pid 29] CONNECT: Client ""192.168.0.3""",-,192.168.0.3,FTP_LOG,"Sun Oct 23 15:01:06 2022 [pid 29] CONNECT: Client ""192.168.0.3""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",FAIL,stdout,fail,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:37 2022 [pid 48] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:40 2022 [pid 52] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:26 2022 [pid 44] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:30 2022 [pid 47] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:32 2022 [pid 46] [fail] FAIL LOGIN: Client ""192.168.0.2""",FAIL,stdout,fail,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:35 2022 [pid 49] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:41 2022 [pid 51] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",CONNECT,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:43 2022 [pid 55] CONNECT: Client ""192.168.0.2""",-,stdout,-,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:29 2022 [pid 43] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
"Oct 23, 2022 @ 07:18:31.589",LOGIN,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",-,192.168.0.2,FTP_LOG,"Sat Oct 22 13:13:44 2022 [pid 54] [admin] OK LOGIN: Client ""192.168.0.2""",OK,stdout,admin,0,0,-,21,-,-,FTP,TCP
